model_name,drift_name,feature_selector_name,learning_threshold,iteration,accuracy,drifts_detected,drift_args
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.504,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.504,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.515,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.514,3,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.516,3,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.504,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.504,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.504,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.504,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.504,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.504,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.504,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.504,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.504,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.511,152,"window_size=20, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.532,152,"window_size=20, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.541,152,"window_size=20, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.541,77,"window_size=20, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.541,77,"window_size=20, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.547,77,"window_size=20, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.541,44,"window_size=20, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.547,43,"window_size=20, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.542,43,"window_size=20, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.531,62,"window_size=20, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.535,63,"window_size=20, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.542,63,"window_size=20, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.546,44,"window_size=20, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.549,45,"window_size=20, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.548,45,"window_size=20, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.54,30,"window_size=20, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.539,31,"window_size=20, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.541,31,"window_size=20, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.524,9,"window_size=20, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.524,10,"window_size=20, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.524,10,"window_size=20, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.524,9,"window_size=20, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.524,10,"window_size=20, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.524,10,"window_size=20, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.524,9,"window_size=20, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.524,10,"window_size=20, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.524,10,"window_size=20, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.503,1,"window_size=20, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.503,2,"window_size=20, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.503,2,"window_size=20, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.503,1,"window_size=20, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.503,2,"window_size=20, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.503,2,"window_size=20, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.503,1,"window_size=20, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.503,2,"window_size=20, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.503,2,"window_size=20, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.53,110,"window_size=50, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.542,111,"window_size=50, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.544,111,"window_size=50, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.544,67,"window_size=50, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.543,68,"window_size=50, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.541,68,"window_size=50, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.546,39,"window_size=50, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.546,39,"window_size=50, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.539,39,"window_size=50, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.545,56,"window_size=50, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.545,57,"window_size=50, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.548,57,"window_size=50, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.543,46,"window_size=50, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.543,47,"window_size=50, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.543,47,"window_size=50, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.547,32,"window_size=50, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.548,32,"window_size=50, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.549,32,"window_size=50, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.533,17,"window_size=50, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.53,18,"window_size=50, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.529,18,"window_size=50, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.539,15,"window_size=50, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.537,16,"window_size=50, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.538,16,"window_size=50, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.531,13,"window_size=50, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.526,13,"window_size=50, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.527,13,"window_size=50, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.503,1,"window_size=50, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.504,2,"window_size=50, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.504,2,"window_size=50, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.503,1,"window_size=50, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.504,2,"window_size=50, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.504,2,"window_size=50, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.503,1,"window_size=50, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.504,2,"window_size=50, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.504,2,"window_size=50, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.538,95,"window_size=100, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.539,96,"window_size=100, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.542,96,"window_size=100, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.543,56,"window_size=100, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.543,57,"window_size=100, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.543,57,"window_size=100, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.544,34,"window_size=100, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.545,34,"window_size=100, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.544,34,"window_size=100, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.54,45,"window_size=100, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.543,46,"window_size=100, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.542,46,"window_size=100, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.541,32,"window_size=100, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.544,33,"window_size=100, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.545,33,"window_size=100, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.541,27,"window_size=100, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.537,27,"window_size=100, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.539,27,"window_size=100, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.522,19,"window_size=100, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.525,20,"window_size=100, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.526,20,"window_size=100, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.526,18,"window_size=100, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.527,19,"window_size=100, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.527,19,"window_size=100, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.526,15,"window_size=100, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.529,16,"window_size=100, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.529,16,"window_size=100, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.514,4,"window_size=100, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.516,5,"window_size=100, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.516,5,"window_size=100, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.514,4,"window_size=100, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.516,5,"window_size=100, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.516,5,"window_size=100, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.514,4,"window_size=100, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.516,5,"window_size=100, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.516,5,"window_size=100, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.535,80,"window_size=200, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.543,82,"window_size=200, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.541,82,"window_size=200, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.542,41,"window_size=200, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.543,42,"window_size=200, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.545,42,"window_size=200, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.539,27,"window_size=200, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.54,28,"window_size=200, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.542,28,"window_size=200, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.531,32,"window_size=200, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.531,33,"window_size=200, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.532,33,"window_size=200, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.532,19,"window_size=200, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.535,20,"window_size=200, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.535,20,"window_size=200, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.532,14,"window_size=200, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.533,15,"window_size=200, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.534,15,"window_size=200, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.53,10,"window_size=200, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.531,11,"window_size=200, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.531,11,"window_size=200, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.525,8,"window_size=200, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.527,9,"window_size=200, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.527,9,"window_size=200, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.525,8,"window_size=200, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.527,9,"window_size=200, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.527,9,"window_size=200, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.502,4,"window_size=200, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.503,5,"window_size=200, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.503,5,"window_size=200, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.502,3,"window_size=200, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.503,4,"window_size=200, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.503,4,"window_size=200, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.502,3,"window_size=200, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.503,4,"window_size=200, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.503,4,"window_size=200, num_std=3.5, next_drift_delay=100"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.532,1,"delta=0.01, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.54,1,"delta=0.01, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.01, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.532,1,"delta=0.01, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.54,1,"delta=0.01, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.01, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.536,2,"delta=0.01, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.541,0,"delta=0.01, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.01, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.536,2,"delta=0.01, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.541,0,"delta=0.01, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.01, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.533,2,"delta=0.01, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.541,0,"delta=0.01, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.01, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.533,2,"delta=0.01, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.541,0,"delta=0.01, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.01, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.541,0,"delta=0.002, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.541,0,"delta=0.002, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.002, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.541,0,"delta=0.002, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.541,0,"delta=0.002, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.002, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.541,0,"delta=0.002, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.541,0,"delta=0.002, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.002, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.541,0,"delta=0.002, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.541,0,"delta=0.002, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.002, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.541,0,"delta=0.002, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.541,0,"delta=0.002, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.002, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.541,0,"delta=0.002, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.541,0,"delta=0.002, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.541,0,"delta=0.002, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.525,3,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.524,2,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.533,4,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.525,6,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.541,8,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.532,7,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.534,5,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.516,3,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.532,4,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.524,4,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.524,2,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.516,3,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.528,5,"alpha=0.01, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.526,5,"alpha=0.01, window_size=200, stat_size=30"
